city,neighborhood,total_listings,avg_price,median_price,avg_availability_rate,avg_occupancy_proxy,avg_estimated_annual_revenue,avg_recent_reviews,avg_reviews_per_month,avg_rating,avg_price_per_guest,pricing_score,demand_score,revenue_score,rating_score,competition_score,market_opportunity_score
Milan,MAGENTA - S. VITTORE,427,186.28805620608898,171.0,0.5434410188957685,0.4565589811042315,31066.484777517566,13.423887587822014,1.439367681498829,4.58654255319149,69.50391806996022,49.87096012243253,45.24199886497296,66.88308287536844,11.30419736118499,97.5010744765764,53.48
Milan,MAGGIORE - MUSOCCO,75,124.89333333333333,109.0,0.5663926940639269,0.43360730593607305,18756.613333333335,8.8,1.2352,4.771212121212121,36.19146031746031,20.555008316392534,21.091187070001098,28.867432448061024,71.54954810530458,99.66230736169952,41.87
Milan,MECENATE,104,115.01923076923077,89.0,0.6318756585879873,0.36812434141201267,14025.798076923076,11.951923076923077,1.3942307692307692,4.750113636363636,39.57454212454213,15.840128904084278,37.55384961903882,14.257611391901056,64.66652112099699,99.4842512433229,40.82
Milan,NAVIGLI,780,155.9576923076923,126.0,0.5454899894625922,0.4545100105374078,24601.830769230768,15.612820512820512,1.7822307692307693,4.735222381635581,50.38054903429904,35.38822537423766,56.67491242513083,46.918777965536876,59.80849890473512,95.33370172530239,55.67
Milan,NIGUARDA - CA' GRANDA,136,119.75,85.0,0.5496575342465754,0.4503424657534247,19376.014705882353,9.816176470588236,1.2210294117647058,4.7023214285714285,40.68014705882353,18.099069026058032,26.398731041504732,30.780283135396395,49.07511452304721,99.28777552649352,39.53
Milan,ORTOMERCATO,49,132.18367346938774,92.0,0.4781660609449259,0.521833939055074,21608.95918367347,7.795918367346939,0.9977551020408163,4.6323684210526315,47.45918367346939,24.03614236306239,15.846815082918612,37.67611767568302,26.254118520581095,99.82194388162338,36.42
Milan,PADOVA,334,116.52694610778443,86.5,0.5654581248461981,0.434541875153802,19083.87125748503,11.161676646706587,1.3148502994011975,4.734551971326165,37.372885182016915,16.56006228164628,33.42635031346066,29.878078489372427,59.589788780126284,98.07208202861177,42.12
Milan,PAGANO,237,195.32067510548524,148.0,0.5705912953008497,0.4294087046991503,29862.443037974685,14.291139240506329,1.6520253164556964,4.785776699029126,58.399454992967655,54.184031473627336,49.77170055971567,63.16473130054558,76.30099745578724,98.66764904525081,64.87
Milan,PARCO FORLANINI - ORTICA,29,111.65517241379311,119.0,0.6364666981577705,0.3635333018422296,14388.51724137931,8.068965517241379,1.303103448275862,4.656666666666667,42.33936781609196,14.233792593631115,17.272954928018137,15.377769715387677,34.18101381347963,99.94474120464174,31.07
Milan,PARCO LAMBRO - CIMIANO,111,121.50450450450451,91.0,0.55369616191534,0.44630383808465995,17620.423423423425,8.945945945945946,1.1608108108108108,4.75314606741573,44.574549549549545,18.936844116339593,21.85347053944848,25.35862257705498,65.6558009157076,99.44127218026647,40.03
Milan,PARCO SEMPIONE,26,173.92307692307693,140.5,0.47692307692307695,0.5230769230769231,29871.615384615383,13.346153846153847,1.5784615384615384,4.61,52.94230769230769,43.96668822768435,44.835991381120785,63.19305756902629,18.956796139032217,99.9631608030945,52.68
Milan,PORTA ROMANA,463,163.69546436285097,128.0,0.5471404479422468,0.4528595520577532,28021.483801295897,11.550755939524837,1.3578185745140388,4.754680306905371,53.587497857314276,39.083007955556496,35.45853223737296,57.47943530782684,66.1563208290296,97.28003929514337,54.65
Milan,PORTELLO,113,164.1946902654867,128.0,0.5570372166323191,0.4429627833676809,23540.63716814159,14.823008849557523,1.7647787610619468,4.735510204081632,51.81557100716393,39.32138809341181,52.54968393056815,43.6415735562446,59.90239615266951,99.42899244796463,55.6
Milan,QT 8,41,101.85365853658537,84.0,0.5401937854994988,0.4598062145005012,17781.975609756097,19.24390243902439,1.8470731707317074,4.776315789473684,34.697560975609754,9.553574245777577,75.64024723189242,25.857532047331507,73.21453431713768,99.87106281083072,52.43
Milan,QUARTO CAGNINO,54,142.4814814814815,102.0,0.5148655504819888,0.48513444951801116,20031.962962962964,13.203703703703704,1.7677777777777777,4.804186046511628,41.57746913580247,28.953340931025284,44.09196668001408,32.80599881834605,82.30673845546174,99.7912445508688,52.14
